Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Genus,Species,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2,lbs_per_acre
29,7,2010,210,108,High,Andropogon,gerardi,NA,NA,NA,NA,22.13,193.17276999999999
29,7,2010,210,108,High,Bouteloua,gracilis,NA,NA,NA,NA,3.6,31.4244
29,7,2010,210,108,High,Cyperus,NA,NA,NA,NA,NA,0.17,1.48393
29,7,2010,210,108,High,Koeleria,cristata,NA,NA,NA,NA,7.13,62.23776999999999
29,7,2010,210,108,High,Lupinus,perennis,NA,NA,NA,NA,95.06,829.77874
29,7,2010,210,108,High,,NA,Miscellaneous litter,NA,NA,NA,1.3,11.3477
29,7,2010,210,108,High,Petalostemum,purpureum,NA,NA,NA,NA,12.12,105.79547999999998
29,7,2010,210,108,High,Poa,pratensis,NA,NA,NA,NA,14.13,123.34076999999999
29,7,2010,210,108,High,Schizachyrium,scoparium,NA,NA,NA,NA,129.4,1129.5326
29,7,2010,210,108,High,Sorghastrum,nutans,NA,NA,NA,NA,3.23,28.19467
29,7,2010,210,108,High,Sporobolus,cryptandrus,NA,NA,NA,NA,5.97,52.11212999999999
29,7,2010,210,108,Low,Achillea,millefolium,NA,lanulosa,NA,NA,3.97,34.65413
29,7,2010,210,108,Low,Amorpha,canescens,NA,NA,NA,NA,12.2,106.49379999999998
29,7,2010,210,108,Low,Andropogon,gerardi,NA,NA,NA,NA,80,698.3199999999999
29,7,2010,210,108,Low,Aristida,basiramea,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,108,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,108,Low,Cyperus,NA,NA,NA,NA,NA,0.5,4.3645
29,7,2010,210,108,Low,Lespedeza,capitata,NA,NA,NA,NA,6.14,53.596059999999994
29,7,2010,210,108,Low,Liatris,NA,NA,NA,NA,NA,9.37,81.79072999999998
29,7,2010,210,108,Low,Lupinus,perennis,NA,NA,NA,NA,10.88,94.97152
29,7,2010,210,108,Low,,NA,Miscellaneous litter,NA,NA,NA,1.27,11.08583
29,7,2010,210,108,Low,Panicum,oligosanthes,NA,NA,NA,NA,0.4,3.4916
29,7,2010,210,108,Low,Petalostemum,purpureum,NA,NA,NA,NA,29.25,255.32324999999997
29,7,2010,210,108,Low,Poa,pratensis,NA,NA,NA,NA,14.6,127.44339999999998
29,7,2010,210,108,Low,Schizachyrium,scoparium,NA,NA,NA,NA,20.47,178.68262999999996
29,7,2010,210,108,Low,Solidago,rigida,NA,NA,NA,NA,0.6,5.237399999999999
29,7,2010,210,108,Low,Sorghastrum,nutans,NA,NA,NA,NA,4.7,41.0263
29,7,2010,210,109,Control,Andropogon,gerardi,NA,NA,NA,NA,37.19,324.63150999999993
29,7,2010,210,109,Control,Cyperus,NA,NA,NA,NA,NA,0.43,3.7534699999999996
29,7,2010,210,109,Control,Erigeron,canadensis,NA,NA,NA,NA,0.07,0.61103
29,7,2010,210,109,Control,Lupinus,perennis,NA,NA,NA,NA,0.2,1.7458
29,7,2010,210,109,Control,Schizachyrium,scoparium,NA,NA,NA,NA,5.17,45.12893
29,7,2010,210,109,Control,Sorghastrum,nutans,NA,NA,NA,NA,3.87,33.78123
29,7,2010,210,109,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.1,0.8729
30,7,2010,211,109,High,Andropogon,gerardi,NA,NA,NA,NA,41.7,363.9993
30,7,2010,211,109,High,Cyperus,NA,NA,NA,NA,NA,0.37,3.2297299999999995
30,7,2010,211,109,High,,NA,Miscellaneous litter,NA,NA,NA,0.03,0.26187
30,7,2010,211,109,High,Sorghastrum,nutans,NA,NA,NA,NA,8.03,70.09386999999998
30,7,2010,211,109,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,109,Low,Andropogon,gerardi,NA,NA,NA,NA,63.05,550.36345
29,7,2010,210,109,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.47,4.1026299999999996
29,7,2010,210,109,Low,Cyperus,NA,NA,NA,NA,NA,1.77,15.45033
29,7,2010,210,109,Low,Koeleria,cristata,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,109,Low,Lupinus,perennis,NA,NA,NA,NA,1.97,17.196129999999997
29,7,2010,210,109,Low,Poa,pratensis,NA,NA,NA,NA,0.17,1.48393
29,7,2010,210,109,Low,Schizachyrium,scoparium,NA,NA,NA,NA,14.93,130.32396999999997
29,7,2010,210,109,Low,Sorghastrum,nutans,NA,NA,NA,NA,22.3,194.6567
30,7,2010,211,110,Control,Agropyron,repens,NA,NA,NA,NA,0.1,0.8729
30,7,2010,211,110,Control,Andropogon,gerardi,NA,NA,NA,NA,11.27,98.37583
30,7,2010,211,110,Control,Lespedeza,capitata,NA,NA,NA,NA,24.7,215.60629999999998
30,7,2010,211,110,Control,Lupinus,perennis,NA,NA,NA,NA,22.42,195.70418
30,7,2010,211,110,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,110,Control,Panicum,virgatum,NA,NA,NA,NA,122.97,1073.4051299999999
30,7,2010,211,110,Control,Physalis,virginiana,NA,NA,NA,NA,1.37,11.95873
30,7,2010,211,110,Control,Poa,pratensis,NA,NA,NA,NA,279.57,2440.36653
30,7,2010,211,110,Control,Rumex,acetosella,NA,NA,NA,NA,0.33,2.88057
30,7,2010,211,110,Control,Schizachyrium,scoparium,NA,NA,NA,NA,7.27,63.45982999999999
30,7,2010,211,110,Control,Solidago,rigida,NA,NA,NA,NA,0.53,4.62637
30,7,2010,211,110,Control,Sorghastrum,nutans,NA,NA,NA,NA,12.27,107.10482999999999
29,7,2010,210,110,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.4,3.4916
29,7,2010,210,110,High,Andropogon,gerardi,NA,NA,NA,NA,17.33,151.27356999999998
29,7,2010,210,110,High,Bouteloua,gracilis,NA,NA,NA,NA,0.4,3.4916
29,7,2010,210,110,High,Leptoloma,cognatum,NA,NA,NA,NA,0.87,7.59423
29,7,2010,210,110,High,Lespedeza,capitata,NA,NA,NA,NA,113.63,991.8762699999999
29,7,2010,210,110,High,Lupinus,perennis,NA,NA,NA,NA,52.09,454.69361
29,7,2010,210,110,High,,NA,Miscellaneous litter,NA,NA,NA,0.63,5.499269999999999
29,7,2010,210,110,High,Panicum,virgatum,NA,NA,NA,NA,40.77,355.88133
29,7,2010,210,110,High,Poa,pratensis,NA,NA,NA,NA,9.27,80.91783
29,7,2010,210,110,High,Polygonum,convolvulus,NA,NA,NA,NA,0.13,1.1347699999999998
29,7,2010,210,110,High,Schizachyrium,scoparium,NA,NA,NA,NA,1.33,11.60957
29,7,2010,210,110,High,Sporobolus,cryptandrus,NA,NA,NA,NA,5.63,49.14426999999999
29,7,2010,210,110,Low,Andropogon,gerardi,NA,NA,NA,NA,5.77,50.36632999999999
29,7,2010,210,110,Low,Crepis,tectorum,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,110,Low,Lespedeza,capitata,NA,NA,NA,NA,60.96,532.11984
29,7,2010,210,110,Low,Liatris,NA,NA,NA,NA,NA,0.1,0.8729
29,7,2010,210,110,Low,Lupinus,perennis,NA,NA,NA,NA,12.55,109.54894999999999
29,7,2010,210,110,Low,,NA,Miscellaneous litter,NA,NA,NA,7.43,64.85646999999999
29,7,2010,210,110,Low,Panicum,virgatum,NA,NA,NA,NA,43.8,382.33019999999993
29,7,2010,210,110,Low,Poa,pratensis,NA,NA,NA,NA,7.53,65.72937
29,7,2010,210,110,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.73,6.37217
29,7,2010,210,110,Low,Solidago,nemoralis,NA,NA,NA,NA,0.47,4.1026299999999996
29,7,2010,210,110,Low,Sorghastrum,nutans,NA,NA,NA,NA,12.33,107.62857
30,7,2010,211,137,Control,Agropyron,repens,NA,NA,NA,NA,7.3,63.72169999999999
30,7,2010,211,137,Control,Ambrosia,artemisiifolia,NA,elatior,NA,NA,0.33,2.88057
30,7,2010,211,137,Control,Amorpha,canescens,NA,NA,NA,NA,230.98,2016.2244199999998
30,7,2010,211,137,Control,Asclepias,syriaca,NA,NA,NA,NA,10.03,87.55186999999998
30,7,2010,211,137,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.67,5.84843
30,7,2010,211,137,Control,Lupinus,perennis,NA,NA,NA,NA,0.17,1.48393
30,7,2010,211,137,Control,,NA,Miscellaneous litter,NA,NA,NA,1.6,13.9664
30,7,2010,211,137,Control,Mollugo,verticillata,NA,NA,NA,NA,0.2,1.7458
30,7,2010,211,137,Control,Physalis,virginiana,NA,NA,NA,NA,0.27,2.35683
30,7,2010,211,137,Control,Rumex,acetosella,NA,NA,NA,NA,0.73,6.37217
30,7,2010,211,137,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.17,1.48393
30,7,2010,211,137,High,Agropyron,repens,NA,NA,NA,NA,2.23,19.46567
30,7,2010,211,137,High,Amorpha,canescens,NA,NA,NA,NA,142.74,1245.97746
30,7,2010,211,137,High,Bouteloua,gracilis,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,137,High,Hedeoma,NA,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,137,High,Linaria,vulgaris,NA,NA,NA,NA,2.23,19.46567
30,7,2010,211,137,High,Lupinus,perennis,NA,NA,NA,NA,0.2,1.7458
30,7,2010,211,137,High,,NA,Miscellaneous litter,NA,NA,NA,4.4,38.4076
30,7,2010,211,137,High,Poa,pratensis,NA,NA,NA,NA,4.47,39.018629999999995
30,7,2010,211,137,High,Rumex,acetosella,NA,NA,NA,NA,0.5,4.3645
30,7,2010,211,137,High,Solidago,rigida,NA,NA,NA,NA,0.17,1.48393
30,7,2010,211,137,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,137,High,Taraxicum,officinalis,NA,NA,NA,NA,1.27,11.08583
30,7,2010,211,137,Low,Agropyron,repens,NA,NA,NA,NA,7.43,64.85646999999999
30,7,2010,211,137,Low,Agrostis,scabra,NA,NA,NA,NA,0.1,0.8729
30,7,2010,211,137,Low,Ambrosia,artemisiifolia,NA,elatior,NA,NA,0.33,2.88057
30,7,2010,211,137,Low,Amorpha,canescens,NA,NA,NA,NA,287.28,2507.6671199999996
30,7,2010,211,137,Low,Aristida,basiramea,NA,NA,NA,NA,2.33,20.338569999999997
30,7,2010,211,137,Low,Asclepias,syriaca,NA,NA,NA,NA,9.83,85.80606999999999
30,7,2010,211,137,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.6,5.237399999999999
30,7,2010,211,137,Low,Carex,NA,NA,NA,NA,NA,0.3,2.6186999999999996
30,7,2010,211,137,Low,Crepis,tectorum,NA,NA,NA,NA,0.43,3.7534699999999996
30,7,2010,211,137,Low,Erigeron,strigosus,NA,NA,NA,NA,2.83,24.703069999999997
30,7,2010,211,137,Low,Linaria,vulgaris,NA,NA,NA,NA,6.63,57.87326999999999
30,7,2010,211,137,Low,Lupinus,perennis,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,137,Low,,NA,Miscellaneous litter,NA,NA,NA,1.47,12.831629999999999
30,7,2010,211,137,Low,Mollugo,verticillata,NA,NA,NA,NA,0.17,1.48393
30,7,2010,211,137,Low,Panicum,oligosanthes,NA,NA,NA,NA,10.67,93.13842999999999
30,7,2010,211,137,Low,Physalis,virginiana,NA,NA,NA,NA,0.2,1.7458
30,7,2010,211,137,Low,Poa,pratensis,NA,NA,NA,NA,34.53,301.41237
30,7,2010,211,137,Low,Rumex,acetosella,NA,NA,NA,NA,0.8,6.9832
30,7,2010,211,137,Low,Schizachyrium,scoparium,NA,NA,NA,NA,14.03,122.46786999999998
30,7,2010,211,137,Low,Taraxicum,officinalis,NA,NA,NA,NA,2.23,19.46567
30,7,2010,211,138,Control,Achillea,millefolium,NA,lanulosa,NA,NA,1.37,11.95873
30,7,2010,211,138,Control,Agropyron,repens,NA,NA,NA,NA,1,8.729
30,7,2010,211,138,Control,Cyperus,NA,NA,NA,NA,NA,2.07,18.069029999999998
30,7,2010,211,138,Control,Koeleria,cristata,NA,NA,NA,NA,9.79,85.45690999999998
30,7,2010,211,138,Control,Liatris,NA,NA,NA,NA,NA,76.06,663.92774
30,7,2010,211,138,Control,Lupinus,perennis,NA,NA,NA,NA,0.7,6.110299999999999
30,7,2010,211,138,Control,,NA,Miscellaneous litter,NA,NA,NA,1.23,10.736669999999998
30,7,2010,211,138,Control,Poa,pratensis,NA,NA,NA,NA,6.1,53.24689999999999
30,7,2010,211,138,Control,Solidago,nemoralis,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,138,Control,Sorghastrum,nutans,NA,NA,NA,NA,10.97,95.75713
30,7,2010,211,138,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.33,2.88057
30,7,2010,211,138,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.26,2.2695399999999997
30,7,2010,211,138,High,Cyperus,NA,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,138,High,Koeleria,cristata,NA,NA,NA,NA,6.17,53.857929999999996
30,7,2010,211,138,High,Liatris,NA,NA,NA,NA,NA,82.59,720.92811
30,7,2010,211,138,High,,NA,Miscellaneous litter,NA,NA,NA,5.13,44.77976999999999
30,7,2010,211,138,High,Panicum,virgatum,NA,NA,NA,NA,12.3,107.3667
30,7,2010,211,138,High,Poa,pratensis,NA,NA,NA,NA,1.07,9.34003
30,7,2010,211,138,High,Rumex,acetosella,NA,NA,NA,NA,0.2,1.7458
30,7,2010,211,138,High,Schizachyrium,scoparium,NA,NA,NA,NA,0.6,5.237399999999999
30,7,2010,211,138,High,Sorghastrum,nutans,NA,NA,NA,NA,0.5,4.3645
30,7,2010,211,138,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.22,1.9203799999999998
30,7,2010,211,138,Low,Berteroa,incana,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,138,Low,Crepis,tectorum,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,138,Low,Koeleria,cristata,NA,NA,NA,NA,11.18,97.59021999999999
30,7,2010,211,138,Low,Liatris,NA,NA,NA,NA,NA,202.1,1764.1308999999999
30,7,2010,211,138,Low,Lupinus,perennis,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,138,Low,,NA,Miscellaneous litter,NA,NA,NA,0.73,6.37217
30,7,2010,211,138,Low,Panicum,virgatum,NA,NA,NA,NA,18.3,159.7407
30,7,2010,211,138,Low,Poa,pratensis,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,138,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,167,Control,Agrostis,scabra,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,167,Control,Aristida,basiramea,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,167,Control,Cyperus,NA,NA,NA,NA,NA,0.13,1.1347699999999998
30,7,2010,211,167,Control,Liatris,NA,NA,NA,NA,NA,92.05,803.5044499999999
30,7,2010,211,167,Control,,NA,Mosses,NA,NA,NA,1.17,10.212929999999998
30,7,2010,211,167,Control,Poa,pratensis,NA,NA,NA,NA,1.13,9.863769999999999
30,7,2010,211,167,Control,Polygonum,tenue,NA,NA,NA,NA,1.1,9.6019
30,7,2010,211,167,Control,Rumex,acetosella,NA,NA,NA,NA,0.6,5.237399999999999
30,7,2010,211,167,Control,Solidago,nemoralis,NA,NA,NA,NA,0.13,1.1347699999999998
30,7,2010,211,167,High,Aristida,basiramea,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,167,High,Cyperus,NA,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,167,High,Liatris,NA,NA,NA,NA,NA,81.8,714.0321999999999
30,7,2010,211,167,High,,NA,Miscellaneous litter,NA,NA,NA,5.27,46.00182999999999
30,7,2010,211,167,High,Poa,pratensis,NA,NA,NA,NA,0.47,4.1026299999999996
30,7,2010,211,167,High,Polygonum,tenue,NA,NA,NA,NA,0.13,1.1347699999999998
30,7,2010,211,167,High,Rumex,acetosella,NA,NA,NA,NA,1.47,12.831629999999999
30,7,2010,211,167,High,Schizachyrium,scoparium,NA,NA,NA,NA,0.1,0.8729
30,7,2010,211,167,High,Taraxicum,officinalis,NA,NA,NA,NA,0.33,2.88057
30,7,2010,211,167,High,Trifolium,repens,NA,NA,NA,NA,0.13,1.1347699999999998
29,7,2010,210,167,Low,Aristida,basiramea,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,167,Low,Liatris,NA,NA,NA,NA,NA,17.79,155.28891
29,7,2010,210,167,Low,Lupinus,perennis,NA,NA,NA,NA,1.13,9.863769999999999
29,7,2010,210,167,Low,Poa,pratensis,NA,NA,NA,NA,0.17,1.48393
29,7,2010,210,167,Low,Polygonum,tenue,NA,NA,NA,NA,1.33,11.60957
29,7,2010,210,167,Low,Rumex,acetosella,NA,NA,NA,NA,0.33,2.88057
29,7,2010,210,167,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,167,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.03,0.26187
7,8,2010,219,176,Control,Agrostis,scabra,NA,NA,NA,NA,0.13,1.1347699999999998
7,8,2010,219,176,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.6,5.237399999999999
7,8,2010,219,176,Control,Carex,NA,NA,NA,NA,NA,0.13,1.1347699999999998
7,8,2010,219,176,Control,Cyperus,NA,NA,NA,NA,NA,0.1,0.8729
7,8,2010,219,176,Control,Koeleria,cristata,NA,NA,NA,NA,2.4,20.949599999999997
7,8,2010,219,176,Control,Liatris,NA,NA,NA,NA,NA,32,279.328
7,8,2010,219,176,Control,Panicum,virgatum,NA,NA,NA,NA,6.7,58.4843
7,8,2010,219,176,Control,Physalis,virginiana,NA,NA,NA,NA,0.07,0.61103
7,8,2010,219,176,Control,Poa,pratensis,NA,NA,NA,NA,1.73,15.101169999999998
7,8,2010,219,176,Control,Schizachyrium,scoparium,NA,NA,NA,NA,0.33,2.88057
7,8,2010,219,176,Control,Solidago,rigida,NA,NA,NA,NA,0.8,6.9832
7,8,2010,219,176,Control,Sorghastrum,nutans,NA,NA,NA,NA,1.33,11.60957
7,8,2010,219,176,High,Agrostis,scabra,NA,NA,NA,NA,0.2,1.7458
7,8,2010,219,176,High,Andropogon,gerardi,NA,NA,NA,NA,5.97,52.11212999999999
7,8,2010,219,176,High,Carex,NA,NA,NA,NA,NA,0.33,2.88057
7,8,2010,219,176,High,Erigeron,canadensis,NA,NA,NA,NA,0.03,0.26187
7,8,2010,219,176,High,Koeleria,cristata,NA,NA,NA,NA,4.87,42.51023
7,8,2010,219,176,High,Liatris,NA,NA,NA,NA,NA,271.6,2370.7964
7,8,2010,219,176,High,Panicum,virgatum,NA,NA,NA,NA,16.1,140.5369
7,8,2010,219,176,High,Petalostemum,candidum,NA,NA,NA,NA,0.93,8.11797
7,8,2010,219,176,High,Poa,pratensis,NA,NA,NA,NA,2.23,19.46567
7,8,2010,219,176,High,Schizachyrium,scoparium,NA,NA,NA,NA,0.13,1.1347699999999998
7,8,2010,219,176,High,Solidago,rigida,NA,NA,NA,NA,0.03,0.26187
7,8,2010,219,176,High,Sorghastrum,nutans,NA,NA,NA,NA,16.5,144.02849999999998
7,8,2010,219,176,High,Taraxicum,officinalis,NA,NA,NA,NA,0.03,0.26187
7,8,2010,219,176,Low,Agrostis,scabra,NA,NA,NA,NA,0.8,6.9832
7,8,2010,219,176,Low,Bouteloua,gracilis,NA,NA,NA,NA,1.83,15.97407
7,8,2010,219,176,Low,Cyperus,NA,NA,NA,NA,NA,0.37,3.2297299999999995
7,8,2010,219,176,Low,Erigeron,canadensis,NA,NA,NA,NA,0.07,0.61103
7,8,2010,219,176,Low,Hedeoma,NA,NA,NA,NA,NA,0.1,0.8729
7,8,2010,219,176,Low,Koeleria,cristata,NA,NA,NA,NA,5.83,50.890069999999994
7,8,2010,219,176,Low,Liatris,NA,NA,NA,NA,NA,93.53,816.42337
7,8,2010,219,176,Low,Lupinus,perennis,NA,NA,NA,NA,0.97,8.46713
7,8,2010,219,176,Low,,NA,Miscellaneous litter,NA,NA,NA,6.83,59.619069999999994
7,8,2010,219,176,Low,Panicum,virgatum,NA,NA,NA,NA,62,541.198
7,8,2010,219,176,Low,Petalostemum,purpureum,NA,NA,NA,NA,2.5,21.822499999999998
7,8,2010,219,176,Low,Poa,pratensis,NA,NA,NA,NA,8.2,71.57779999999998
7,8,2010,219,176,Low,Schizachyrium,scoparium,NA,NA,NA,NA,1.13,9.863769999999999
7,8,2010,219,176,Low,Sorghastrum,nutans,NA,NA,NA,NA,24.53,214.12237
7,8,2010,219,176,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,2.03,17.719869999999997
29,7,2010,210,201,Control,Achillea,millefolium,NA,lanulosa,NA,NA,0.1,0.8729
29,7,2010,210,201,Control,Agropyron,repens,NA,NA,NA,NA,1.33,11.60957
29,7,2010,210,201,Control,Andropogon,gerardi,NA,NA,NA,NA,2.4,20.949599999999997
29,7,2010,210,201,Control,Euphorbia,NA,NA,NA,NA,NA,0.13,1.1347699999999998
29,7,2010,210,201,Control,Lespedeza,capitata,NA,NA,NA,NA,20.24,176.67495999999997
29,7,2010,210,201,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.07,0.61103
29,7,2010,210,201,Control,Petalostemum,purpureum,NA,NA,NA,NA,95.02,829.4295799999999
29,7,2010,210,201,Control,Poa,pratensis,NA,NA,NA,NA,7.13,62.23776999999999
29,7,2010,210,201,Control,Schizachyrium,scoparium,NA,NA,NA,NA,1.7,14.839299999999998
29,7,2010,210,201,Control,Sorghastrum,nutans,NA,NA,NA,NA,24.77,216.21732999999998
29,7,2010,210,201,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,1.93,16.84697
29,7,2010,210,201,Control,Stipa,NA,NA,NA,NA,NA,0.97,8.46713
29,7,2010,210,201,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.37,3.2297299999999995
29,7,2010,210,201,High,Andropogon,gerardi,NA,NA,NA,NA,1.33,11.60957
29,7,2010,210,201,High,Bouteloua,gracilis,NA,NA,NA,NA,0.4,3.4916
29,7,2010,210,201,High,Bromus,inermis,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,201,High,Koeleria,cristata,NA,NA,NA,NA,0.23,2.00767
29,7,2010,210,201,High,Lespedeza,capitata,NA,NA,NA,NA,45.29,395.33640999999994
29,7,2010,210,201,High,,NA,Miscellaneous litter,NA,NA,NA,0.8,6.9832
29,7,2010,210,201,High,Petalostemum,purpureum,NA,NA,NA,NA,233.36,2036.9994399999998
29,7,2010,210,201,High,Poa,pratensis,NA,NA,NA,NA,8.7,75.94229999999999
29,7,2010,210,201,High,Schizachyrium,scoparium,NA,NA,NA,NA,0.23,2.00767
29,7,2010,210,201,High,Solidago,nemoralis,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,201,High,Sorghastrum,nutans,NA,NA,NA,NA,24.23,211.50366999999997
29,7,2010,210,201,High,Taraxicum,officinalis,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,201,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.5,4.3645
30,7,2010,211,201,Low,Agropyron,repens,NA,NA,NA,NA,4.33,37.796569999999996
30,7,2010,211,201,Low,Andropogon,gerardi,NA,NA,NA,NA,12.07,105.35902999999999
30,7,2010,211,201,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,201,Low,Cyperus,NA,NA,NA,NA,NA,0.07,0.61103
30,7,2010,211,201,Low,Koeleria,cristata,NA,NA,NA,NA,0.03,0.26187
30,7,2010,211,201,Low,Lespedeza,capitata,NA,NA,NA,NA,9.91,86.50438999999999
30,7,2010,211,201,Low,Petalostemum,candidum,NA,NA,NA,NA,2.03,17.719869999999997
30,7,2010,211,201,Low,Petalostemum,purpureum,NA,NA,NA,NA,163.27,1425.18383
30,7,2010,211,201,Low,Poa,pratensis,NA,NA,NA,NA,3.57,31.162529999999997
30,7,2010,211,201,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.47,4.1026299999999996
30,7,2010,211,201,Low,Sorghastrum,nutans,NA,NA,NA,NA,14.83,129.45107
30,7,2010,211,201,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,202,Control,Achillea,millefolium,NA,lanulosa,NA,NA,7.47,65.20562999999999
29,7,2010,210,202,Control,Amorpha,canescens,NA,NA,NA,NA,42.51,371.06978999999995
29,7,2010,210,202,Control,Andropogon,gerardi,NA,NA,NA,NA,137.17,1197.3569299999997
29,7,2010,210,202,Control,Asclepias,tuberosa,NA,NA,NA,NA,3.17,27.67093
29,7,2010,210,202,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.3,2.6186999999999996
29,7,2010,210,202,Control,Cyperus,NA,NA,NA,NA,NA,4.73,41.28817
29,7,2010,210,202,Control,Lespedeza,capitata,NA,NA,NA,NA,0.92,8.03068
29,7,2010,210,202,Control,Linaria,vulgaris,NA,NA,NA,NA,0.43,3.7534699999999996
29,7,2010,210,202,Control,Lupinus,perennis,NA,NA,NA,NA,30.04,262.21916
29,7,2010,210,202,Control,Monarda,fistulosa,NA,NA,NA,NA,5.4,47.1366
29,7,2010,210,202,Control,Petalostemum,purpureum,NA,NA,NA,NA,8.6,75.06939999999999
29,7,2010,210,202,Control,Poa,pratensis,NA,NA,NA,NA,58.27,508.63883
29,7,2010,210,202,Control,Schizachyrium,scoparium,NA,NA,NA,NA,8.9,77.68809999999999
29,7,2010,210,202,Control,Solidago,rigida,NA,NA,NA,NA,9,78.56099999999999
29,7,2010,210,202,Control,Sorghastrum,nutans,NA,NA,NA,NA,6.03,52.63587
29,7,2010,210,202,High,Achillea,millefolium,NA,lanulosa,NA,NA,1.67,14.577429999999998
29,7,2010,210,202,High,Amorpha,canescens,NA,NA,NA,NA,51.8,452.1621999999999
29,7,2010,210,202,High,Andropogon,gerardi,NA,NA,NA,NA,276.83,2416.4490699999997
29,7,2010,210,202,High,Asclepias,tuberosa,NA,NA,NA,NA,1.93,16.84697
29,7,2010,210,202,High,Lupinus,perennis,NA,NA,NA,NA,29.55,257.94194999999996
29,7,2010,210,202,High,,NA,Miscellaneous litter,NA,NA,NA,3.97,34.65413
29,7,2010,210,202,High,Poa,pratensis,NA,NA,NA,NA,72.63,633.9872699999999
29,7,2010,210,202,High,Schizachyrium,scoparium,NA,NA,NA,NA,16.93,147.78196999999997
29,7,2010,210,202,High,Solidago,rigida,NA,NA,NA,NA,28.77,251.13332999999997
29,7,2010,210,202,High,Sorghastrum,nutans,NA,NA,NA,NA,85.77,748.6863299999999
29,7,2010,210,202,High,Taraxicum,officinalis,NA,NA,NA,NA,0.03,0.26187
29,7,2010,210,202,Low,Achillea,millefolium,NA,lanulosa,NA,NA,4.3,37.534699999999994
29,7,2010,210,202,Low,Amorpha,canescens,NA,NA,NA,NA,29.41,256.71988999999996
29,7,2010,210,202,Low,Andropogon,gerardi,NA,NA,NA,NA,136.53,1191.77037
29,7,2010,210,202,Low,Asclepias,tuberosa,NA,NA,NA,NA,5.87,51.23923
29,7,2010,210,202,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.57,4.975529999999999
29,7,2010,210,202,Low,Erigeron,canadensis,NA,NA,NA,NA,0.57,4.975529999999999
29,7,2010,210,202,Low,Lespedeza,capitata,NA,NA,NA,NA,4.67,40.76443
29,7,2010,210,202,Low,Linaria,vulgaris,NA,NA,NA,NA,9.53,83.18736999999999
29,7,2010,210,202,Low,Lupinus,perennis,NA,NA,NA,NA,52.58,458.97081999999995
29,7,2010,210,202,Low,,NA,Miscellaneous litter,NA,NA,NA,4.07,35.527029999999996
