Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Species_name,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2
11,8,2009,223,110,Low,Elymus canadensis,NA,NA,NA,NA,0.67
11,8,2009,223,110,Low,Lespedeza capitata,NA,NA,NA,NA,29.64
11,8,2009,223,110,Low,Lupinus perennis,NA,NA,NA,NA,39.67
11,8,2009,223,110,Low,,Miscellaneous litter,NA,NA,NA,1.67
11,8,2009,223,110,Low,Panicum oligosanthes,NA,NA,NA,NA,0.33
11,8,2009,223,110,Low,Panicum virgatum,NA,NA,NA,NA,33
11,8,2009,223,110,Low,Poa pratensis,NA,NA,NA,NA,16.67
11,8,2009,223,110,Low,Rumex acetosella,NA,NA,NA,NA,0.33
11,8,2009,223,110,Low,Schizachyrium scoparium,NA,NA,NA,NA,6.33
11,8,2009,223,110,Low,Solidago nemoralis,NA,NA,NA,NA,11.67
11,8,2009,223,110,Low,Sorghastrum nutans,NA,NA,NA,NA,1.33
11,8,2009,223,137,Control,Agropyron repens,NA,NA,NA,NA,12.93
11,8,2009,223,137,Control,Amorpha canescens,NA,NA,NA,NA,297.15
11,8,2009,223,137,Control,Asclepias syriaca,NA,NA,NA,NA,0.43
11,8,2009,223,137,Control,Erigeron canadensis,NA,NA,NA,NA,0.1
11,8,2009,223,137,Control,Lespedeza capitata,NA,NA,NA,NA,0.33
11,8,2009,223,137,Control,Linaria vulgaris,NA,NA,NA,NA,0.63
11,8,2009,223,137,Control,Lupinus perennis,NA,NA,NA,NA,0.4
11,8,2009,223,137,Control,,Miscellaneous litter,NA,NA,NA,42.93
11,8,2009,223,137,Control,Monarda fistulosa,NA,NA,NA,NA,0.03
11,8,2009,223,137,Control,Poa pratensis,NA,NA,NA,NA,28.2
11,8,2009,223,137,Control,Rumex acetosella,NA,NA,NA,NA,0.67
11,8,2009,223,137,Control,Schizachyrium scoparium,NA,NA,NA,NA,0.3
11,8,2009,223,137,Control,Taraxicum officinalis,NA,NA,NA,NA,0.03
11,8,2009,223,137,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.67
11,8,2009,223,137,High,Agropyron repens,NA,NA,NA,NA,5
11,8,2009,223,137,High,Amorpha canescens,NA,NA,NA,NA,98.33
11,8,2009,223,137,High,Andropogon gerardi,NA,NA,NA,NA,0.67
11,8,2009,223,137,High,Aristida basiramea,NA,NA,NA,NA,0.33
11,8,2009,223,137,High,Bouteloua gracilis,NA,NA,NA,NA,1
11,8,2009,223,137,High,Koeleria cristata,NA,NA,NA,NA,0.13
11,8,2009,223,137,High,Linaria vulgaris,NA,NA,NA,NA,2
11,8,2009,223,137,High,,Miscellaneous litter,NA,NA,NA,11.33
11,8,2009,223,137,High,Poa pratensis,NA,NA,NA,NA,10
11,8,2009,223,137,High,Rumex acetosella,NA,NA,NA,NA,0.33
11,8,2009,223,137,High,Schizachyrium scoparium,NA,NA,NA,NA,1
11,8,2009,223,137,High,Taraxicum officinalis,NA,NA,NA,NA,0.03
11,8,2009,223,137,Low,Agrostis alba,NA,NA,NA,NA,0.13
11,8,2009,223,137,Low,Amorpha canescens,NA,NA,NA,NA,354.94
11,8,2009,223,137,Low,Aristida basiramea,NA,NA,NA,NA,1.93
11,8,2009,223,137,Low,Bouteloua gracilis,NA,NA,NA,NA,4.53
11,8,2009,223,137,Low,Carex sp.,NA,NA,NA,NA,0.3
11,8,2009,223,137,Low,Crepis tectorum,NA,NA,NA,NA,0.73
11,8,2009,223,137,Low,Elymus canadensis,NA,NA,NA,NA,10.3
11,8,2009,223,137,Low,Eragrostis spectabilis,NA,NA,NA,NA,0.17
11,8,2009,223,137,Low,Erigeron canadensis,NA,NA,NA,NA,1.8
11,8,2009,223,137,Low,Hedeoma hispida,NA,NA,NA,NA,0.4
11,8,2009,223,137,Low,Linaria vulgaris,NA,NA,NA,NA,0.73
11,8,2009,223,137,Low,Lupinus perennis,NA,NA,NA,NA,0.63
11,8,2009,223,137,Low,,Miscellaneous litter,NA,NA,NA,2.33
11,8,2009,223,137,Low,Poa pratensis,NA,NA,NA,NA,0.07
11,8,2009,223,137,Low,Rumex acetosella,NA,NA,NA,NA,2.27
11,8,2009,223,137,Low,Schizachyrium scoparium,NA,NA,NA,NA,2.03
11,8,2009,223,137,Low,Solidago rigida,NA,NA,NA,NA,0.13
11,8,2009,223,137,Low,Taraxicum officinalis,NA,NA,NA,NA,0.33
11,8,2009,223,138,Control,Agropyron repens,NA,NA,NA,NA,2
11,8,2009,223,138,Control,Aristida basiramea,NA,NA,NA,NA,0.03
11,8,2009,223,138,Control,Cyperus sp.,NA,NA,NA,NA,0.57
11,8,2009,223,138,Control,Eragrostis spectabilis,NA,NA,NA,NA,2.37
11,8,2009,223,138,Control,Koeleria cristata,NA,NA,NA,NA,47.73
11,8,2009,223,138,Control,Lespedeza capitata,NA,NA,NA,NA,4.53
11,8,2009,223,138,Control,Liatris aspera,NA,NA,NA,NA,108.46
11,8,2009,223,138,Control,,Miscellaneous litter,NA,NA,NA,23.43
11,8,2009,223,138,Control,Sorghastrum nutans,NA,NA,NA,NA,3.73
11,8,2009,223,138,Control,Taraxicum officinalis,NA,NA,NA,NA,0.2
11,8,2009,223,138,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.73
11,8,2009,223,138,High,Agropyron repens,NA,NA,NA,NA,0.43
11,8,2009,223,138,High,Bouteloua gracilis,NA,NA,NA,NA,0.73
11,8,2009,223,138,High,Cyperus sp.,NA,NA,NA,NA,0.33
11,8,2009,223,138,High,Eragrostis spectabilis,NA,NA,NA,NA,2.83
11,8,2009,223,138,High,Erigeron canadensis,NA,NA,NA,NA,0.03
11,8,2009,223,138,High,Koeleria cristata,NA,NA,NA,NA,22.53
11,8,2009,223,138,High,Liatris aspera,NA,NA,NA,NA,127.87
11,8,2009,223,138,High,,Miscellaneous litter,NA,NA,NA,26.37
11,8,2009,223,138,High,Panicum oligosanthes,NA,NA,NA,NA,0.1
11,8,2009,223,138,High,Panicum virgatum,NA,NA,NA,NA,24.8
11,8,2009,223,138,High,Poa pratensis,NA,NA,NA,NA,1.1
11,8,2009,223,138,High,Rumex acetosella,NA,NA,NA,NA,0.37
11,8,2009,223,138,High,Schizachyrium scoparium,NA,NA,NA,NA,2
11,8,2009,223,138,High,Sporobolus cryptandrus,NA,NA,NA,NA,1.07
11,8,2009,223,138,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.3
11,8,2009,223,138,Low,Agropyron repens,NA,NA,NA,NA,0.47
11,8,2009,223,138,Low,Andropogon gerardi,NA,NA,NA,NA,6.07
11,8,2009,223,138,Low,Bouteloua gracilis,NA,NA,NA,NA,6.1
11,8,2009,223,138,Low,Cyperus sp.,NA,NA,NA,NA,0.2
11,8,2009,223,138,Low,Eragrostis spectabilis,NA,NA,NA,NA,0.13
11,8,2009,223,138,Low,Erigeron canadensis,NA,NA,NA,NA,0.04
11,8,2009,223,138,Low,Koeleria cristata,NA,NA,NA,NA,15.43
11,8,2009,223,138,Low,Liatris aspera,NA,NA,NA,NA,37.56
11,8,2009,223,138,Low,,Miscellaneous litter,NA,NA,NA,28.3
11,8,2009,223,138,Low,Panicum virgatum,NA,NA,NA,NA,13.57
11,8,2009,223,138,Low,Schizachyrium scoparium,NA,NA,NA,NA,3.4
11,8,2009,223,138,Low,Sorghastrum nutans,NA,NA,NA,NA,0.1
11,8,2009,223,138,Low,Taraxicum officinalis,NA,NA,NA,NA,0.08
11,8,2009,223,138,Low,Trifolium pratense,NA,NA,NA,NA,0.3
10,8,2009,222,167,Control,Agrostis scabra,NA,NA,NA,NA,0.03
10,8,2009,222,167,Control,Aristida basiramea,NA,NA,NA,NA,0.03
10,8,2009,222,167,Control,Crepis tectorum,NA,NA,NA,NA,0.27
10,8,2009,222,167,Control,Cyperus sp.,NA,NA,NA,NA,0.2
10,8,2009,222,167,Control,Erigeron canadensis,NA,NA,NA,NA,0.13
10,8,2009,222,167,Control,Liatris aspera,NA,NA,NA,NA,94.49
10,8,2009,222,167,Control,Lupinus perennis,NA,NA,NA,NA,1.5
10,8,2009,222,167,Control,,Miscellaneous litter,NA,NA,NA,12.37
10,8,2009,222,167,Control,Poa pratensis,NA,NA,NA,NA,0.02
10,8,2009,222,167,Control,Rumex acetosella,NA,NA,NA,NA,0.7
10,8,2009,222,167,Control,Solidago nemoralis,NA,NA,NA,NA,0.77
10,8,2009,222,167,High,Andropogon gerardi,NA,NA,NA,NA,1.3
10,8,2009,222,167,High,Crepis tectorum,NA,NA,NA,NA,0.43
10,8,2009,222,167,High,Erigeron canadensis,NA,NA,NA,NA,0.03
10,8,2009,222,167,High,Hedeoma hispida,NA,NA,NA,NA,0.02
10,8,2009,222,167,High,Koeleria cristata,NA,NA,NA,NA,0.3
10,8,2009,222,167,High,Liatris aspera,NA,NA,NA,NA,93.5
10,8,2009,222,167,High,,Miscellaneous litter,NA,NA,NA,39
10,8,2009,222,167,High,Poa pratensis,NA,NA,NA,NA,0.03
10,8,2009,222,167,High,Polygala polygama,NA,NA,NA,NA,1
10,8,2009,222,167,High,Rumex acetosella,NA,NA,NA,NA,1.53
10,8,2009,222,167,High,Silene antirrhina,NA,NA,NA,NA,0.03
13,8,2009,225,167,Low,Aristida basiramea,NA,NA,NA,NA,0.13
13,8,2009,225,167,Low,Eragrostis spectabilis,NA,NA,NA,NA,0.53
13,8,2009,225,167,Low,Erigeron canadensis,NA,NA,NA,NA,0.1
13,8,2009,225,167,Low,Liatris aspera,NA,NA,NA,NA,32.21
13,8,2009,225,167,Low,,Miscellaneous litter,NA,NA,NA,3.57
13,8,2009,225,167,Low,Poa pratensis,NA,NA,NA,NA,0.3
13,8,2009,225,167,Low,Rumex acetosella,NA,NA,NA,NA,0.97
10,8,2009,222,176,Control,Agrostis scabra,NA,NA,NA,NA,0.33
10,8,2009,222,176,Control,Bouteloua gracilis,NA,NA,NA,NA,1.33
10,8,2009,222,176,Control,Cyperus sp.,NA,NA,NA,NA,2
10,8,2009,222,176,Control,Koeleria cristata,NA,NA,NA,NA,8.91
10,8,2009,222,176,Control,Liatris aspera,NA,NA,NA,NA,13.33
10,8,2009,222,176,Control,,Miscellaneous litter,NA,NA,NA,26.33
10,8,2009,222,176,Control,Panicum virgatum,NA,NA,NA,NA,25.68
10,8,2009,222,176,Control,Schizachyrium scoparium,NA,NA,NA,NA,1.33
10,8,2009,222,176,Control,Solidago rigida,NA,NA,NA,NA,0.67
10,8,2009,222,176,Control,Sorghastrum nutans,NA,NA,NA,NA,0.67
10,8,2009,222,176,Control,Sporobolus cryptandrus,NA,NA,NA,NA,0.67
10,8,2009,222,176,High,Agrostis scabra,NA,NA,NA,NA,0.13
10,8,2009,222,176,High,Andropogon gerardi,NA,NA,NA,NA,4.65
10,8,2009,222,176,High,Bouteloua gracilis,NA,NA,NA,NA,0.4
10,8,2009,222,176,High,Cyperus sp.,NA,NA,NA,NA,0.4
10,8,2009,222,176,High,Koeleria cristata,NA,NA,NA,NA,6.12
10,8,2009,222,176,High,Liatris aspera,NA,NA,NA,NA,61.5
10,8,2009,222,176,High,,Miscellaneous litter,NA,NA,NA,17.6
10,8,2009,222,176,High,Panicum virgatum,NA,NA,NA,NA,32.8
10,8,2009,222,176,High,Petalostemum purpureum,NA,NA,NA,NA,0.03
10,8,2009,222,176,High,Physalis virginiana,NA,NA,NA,NA,0.17
10,8,2009,222,176,High,Poa pratensis,NA,NA,NA,NA,1.93
10,8,2009,222,176,High,Schizachyrium scoparium,NA,NA,NA,NA,10.93
10,8,2009,222,176,High,Sorghastrum nutans,NA,NA,NA,NA,21.73
10,8,2009,222,176,Low,Agrostis scabra,NA,NA,NA,NA,1.23
10,8,2009,222,176,Low,Andropogon gerardi,NA,NA,NA,NA,5.8
10,8,2009,222,176,Low,Crepis tectorum,NA,NA,NA,NA,0.4
10,8,2009,222,176,Low,Cyperus sp.,NA,NA,NA,NA,2.13
10,8,2009,222,176,Low,Koeleria cristata,NA,NA,NA,NA,0.5
10,8,2009,222,176,Low,Liatris aspera,NA,NA,NA,NA,27
10,8,2009,222,176,Low,Lupinus perennis,NA,NA,NA,NA,0.87
10,8,2009,222,176,Low,,Miscellaneous litter,NA,NA,NA,9.7
10,8,2009,222,176,Low,Panicum virgatum,NA,NA,NA,NA,36.21
10,8,2009,222,176,Low,Poa pratensis,NA,NA,NA,NA,2.77
10,8,2009,222,176,Low,Solidago rigida,NA,NA,NA,NA,0.03
10,8,2009,222,176,Low,Sorghastrum nutans,NA,NA,NA,NA,11.15
10,8,2009,222,176,Low,Sporobolus cryptandrus,NA,NA,NA,NA,10.23
10,8,2009,222,201,Control,Achillea millefolium ,NA,lanulosa,NA,NA,2.2
10,8,2009,222,201,Control,Agropyron repens,NA,NA,NA,NA,0.3
10,8,2009,222,201,Control,Agrostis scabra,NA,NA,NA,NA,0.33
10,8,2009,222,201,Control,Andropogon gerardi,NA,NA,NA,NA,0.6
10,8,2009,222,201,Control,Bouteloua gracilis,NA,NA,NA,NA,0.03
10,8,2009,222,201,Control,Koeleria cristata,NA,NA,NA,NA,1.8
10,8,2009,222,201,Control,Lespedeza capitata,NA,NA,NA,NA,74.2
10,8,2009,222,201,Control,,Miscellaneous litter,NA,NA,NA,6.4
10,8,2009,222,201,Control,Panicum oligosanthes,NA,NA,NA,NA,0.03
10,8,2009,222,201,Control,Petalostemum purpureum,NA,NA,NA,NA,120.13
10,8,2009,222,201,Control,Physalis virginiana,NA,NA,NA,NA,1.6
10,8,2009,222,201,Control,Poa pratensis,NA,NA,NA,NA,26.43
10,8,2009,222,201,Control,Polygonum convolvulus,NA,NA,NA,NA,0.4
10,8,2009,222,201,Control,Schizachyrium scoparium,NA,NA,NA,NA,13.37
10,8,2009,222,201,Control,Solidago nemoralis,NA,NA,NA,NA,0.07
10,8,2009,222,201,Control,Sorghastrum nutans,NA,NA,NA,NA,21.5
10,8,2009,222,201,High,Agropyron repens,NA,NA,NA,NA,1.63
10,8,2009,222,201,High,Andropogon gerardi,NA,NA,NA,NA,5.3
10,8,2009,222,201,High,Carex sp.,NA,NA,NA,NA,0.2
10,8,2009,222,201,High,Koeleria cristata,NA,NA,NA,NA,0.23
10,8,2009,222,201,High,Lespedeza capitata,NA,NA,NA,NA,41.97
10,8,2009,222,201,High,Lupinus perennis,NA,NA,NA,NA,0.43
10,8,2009,222,201,High,,Miscellaneous litter,NA,NA,NA,6.2
10,8,2009,222,201,High,Panicum oligosanthes,NA,NA,NA,NA,0.63
10,8,2009,222,201,High,Petalostemum purpureum,NA,NA,NA,NA,212.53
10,8,2009,222,201,High,Poa pratensis,NA,NA,NA,NA,39.1
10,8,2009,222,201,High,Schizachyrium scoparium,NA,NA,NA,NA,2.63
10,8,2009,222,201,High,Sorghastrum nutans,NA,NA,NA,NA,9.53
10,8,2009,222,201,Low,Achillea millefolium ,NA,lanulosa,NA,NA,0.2
10,8,2009,222,201,Low,Agropyron repens,NA,NA,NA,NA,12.37
10,8,2009,222,201,Low,Andropogon gerardi,NA,NA,NA,NA,14.87
10,8,2009,222,201,Low,Bouteloua gracilis,NA,NA,NA,NA,0.7
10,8,2009,222,201,Low,Crepis tectorum,NA,NA,NA,NA,0.03
10,8,2009,222,201,Low,Koeleria cristata,NA,NA,NA,NA,0.33
10,8,2009,222,201,Low,Lespedeza capitata,NA,NA,NA,NA,27.27
10,8,2009,222,201,Low,,Miscellaneous litter,NA,NA,NA,16.83
10,8,2009,222,201,Low,Panicum oligosanthes,NA,NA,NA,NA,0.7
10,8,2009,222,201,Low,Petalostemum purpureum,NA,NA,NA,NA,206.9
10,8,2009,222,201,Low,Poa pratensis,NA,NA,NA,NA,28
10,8,2009,222,201,Low,Schizachyrium scoparium,NA,NA,NA,NA,1.23
10,8,2009,222,201,Low,Solidago nemoralis,NA,NA,NA,NA,1
10,8,2009,222,201,Low,Sorghastrum nutans,NA,NA,NA,NA,7.57
10,8,2009,222,202,Control,Achillea millefolium ,NA,lanulosa,NA,NA,1.63
10,8,2009,222,202,Control,Amorpha canescens,NA,NA,NA,NA,68
10,8,2009,222,202,Control,Andropogon gerardi,NA,NA,NA,NA,262.43
10,8,2009,222,202,Control,Asclepias tuberosa,NA,NA,NA,NA,0.03
10,8,2009,222,202,Control,Aster azureus,NA,NA,NA,NA,20.9
10,8,2009,222,202,Control,Erigeron canadensis,NA,NA,NA,NA,0.01
10,8,2009,222,202,Control,Lespedeza capitata,NA,NA,NA,NA,12.57
10,8,2009,222,202,Control,Lupinus perennis,NA,NA,NA,NA,63.94
10,8,2009,222,202,Control,,Miscellaneous litter,NA,NA,NA,6.17
10,8,2009,222,202,Control,Monarda fistulosa,NA,NA,NA,NA,6.96
10,8,2009,222,202,Control,Petalostemum purpureum,NA,NA,NA,NA,0.1
10,8,2009,222,202,Control,Poa pratensis,NA,NA,NA,NA,44
10,8,2009,222,202,Control,Polygonum convolvulus,NA,NA,NA,NA,0.05
10,8,2009,222,202,Control,Schizachyrium scoparium,NA,NA,NA,NA,5.33
10,8,2009,222,202,Control,Sorghastrum nutans,NA,NA,NA,NA,6.13
10,8,2009,222,202,High,Achillea millefolium ,NA,lanulosa,NA,NA,1.03
10,8,2009,222,202,High,Amorpha canescens,NA,NA,NA,NA,91.33
10,8,2009,222,202,High,Andropogon gerardi,NA,NA,NA,NA,199.87
10,8,2009,222,202,High,Lupinus perennis,NA,NA,NA,NA,245.2
10,8,2009,222,202,High,,Miscellaneous litter,NA,NA,NA,13.17
10,8,2009,222,202,High,,Miscellaneous sp.,NA,NA,NA,0.03
10,8,2009,222,202,High,Panicum oligosanthes,NA,NA,NA,NA,0.2
10,8,2009,222,202,High,Poa pratensis,NA,NA,NA,NA,30.07
10,8,2009,222,202,High,Schizachyrium scoparium,NA,NA,NA,NA,10.4
10,8,2009,222,202,High,Solidago rigida,NA,NA,NA,NA,2.03
10,8,2009,222,202,High,Sorghastrum nutans,NA,NA,NA,NA,69.17
10,8,2009,222,202,High,Taraxicum officinalis,NA,NA,NA,NA,0.07
11,8,2009,223,202,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.77
11,8,2009,223,202,Low,Amorpha canescens,NA,NA,NA,NA,86.2
11,8,2009,223,202,Low,Andropogon gerardi,NA,NA,NA,NA,105.77
11,8,2009,223,202,Low,Lespedeza capitata,NA,NA,NA,NA,19.97
11,8,2009,223,202,Low,Linaria vulgaris,NA,NA,NA,NA,7
11,8,2009,223,202,Low,Lupinus perennis,NA,NA,NA,NA,125.22
11,8,2009,223,202,Low,,Miscellaneous litter,NA,NA,NA,13.53
11,8,2009,223,202,Low,Petalostemum purpureum,NA,NA,NA,NA,1.43
11,8,2009,223,202,Low,Poa pratensis,NA,NA,NA,NA,35.57
11,8,2009,223,202,Low,Schizachyrium scoparium,NA,NA,NA,NA,5.17
11,8,2009,223,202,Low,Solidago rigida,NA,NA,NA,NA,123.5
11,8,2009,223,202,Low,Sorghastrum nutans,NA,NA,NA,NA,11.93
11,8,2009,223,220,Control,Andropogon gerardi,NA,NA,NA,NA,66.33
11,8,2009,223,220,Control,Elymus canadensis,NA,NA,NA,NA,0.07
11,8,2009,223,220,Control,Lespedeza capitata,NA,NA,NA,NA,16.13
11,8,2009,223,220,Control,Lupinus perennis,NA,NA,NA,NA,112.07
11,8,2009,223,220,Control,,Miscellaneous litter,NA,NA,NA,0.37
11,8,2009,223,220,Control,Panicum virgatum,NA,NA,NA,NA,0.17
11,8,2009,223,220,Control,Petalostemum purpureum,NA,NA,NA,NA,0.07
11,8,2009,223,220,Control,Poa pratensis,NA,NA,NA,NA,20.43
11,8,2009,223,220,Control,Schizachyrium scoparium,NA,NA,NA,NA,55.53
11,8,2009,223,220,Control,Sorghastrum nutans,NA,NA,NA,NA,3.57
11,8,2009,223,220,Control,Stipa spartea,NA,NA,NA,NA,0.77
6,8,2009,218,220,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.27
6,8,2009,218,220,High,Amorpha canescens,NA,NA,NA,NA,46.33
6,8,2009,218,220,High,Andropogon gerardi,NA,NA,NA,NA,74
6,8,2009,218,220,High,Bouteloua gracilis,NA,NA,NA,NA,0.8
6,8,2009,218,220,High,Lespedeza capitata,NA,NA,NA,NA,24.5
6,8,2009,218,220,High,Lupinus perennis,NA,NA,NA,NA,179.9
6,8,2009,218,220,High,,Miscellaneous litter,NA,NA,NA,36.63
6,8,2009,218,220,High,Monarda fistulosa,NA,NA,NA,NA,2.93
6,8,2009,218,220,High,Panicum virgatum,NA,NA,NA,NA,0.67
6,8,2009,218,220,High,Petalostemum purpureum,NA,NA,NA,NA,9.57
6,8,2009,218,220,High,Poa pratensis,NA,NA,NA,NA,30.33
6,8,2009,218,220,High,Schizachyrium scoparium,NA,NA,NA,NA,34.83
6,8,2009,218,220,High,Solidago rigida,NA,NA,NA,NA,2.6
6,8,2009,218,220,High,Sorghastrum nutans,NA,NA,NA,NA,7.97
6,8,2009,218,220,High,Stipa spartea,NA,NA,NA,NA,0.93
6,8,2009,218,220,Low,Andropogon gerardi,NA,NA,NA,NA,30.33
6,8,2009,218,220,Low,Bouteloua curtipendula,NA,NA,NA,NA,0.17
6,8,2009,218,220,Low,Bouteloua gracilis,NA,NA,NA,NA,1
6,8,2009,218,220,Low,Lespedeza capitata,NA,NA,NA,NA,35.27
6,8,2009,218,220,Low,Lupinus perennis,NA,NA,NA,NA,166.03
6,8,2009,218,220,Low,,Miscellaneous litter,NA,NA,NA,1.93
6,8,2009,218,220,Low,Panicum oligosanthes,NA,NA,NA,NA,0.03
6,8,2009,218,220,Low,Panicum virgatum,NA,NA,NA,NA,1.97
6,8,2009,218,220,Low,Petalostemum purpureum,NA,NA,NA,NA,38.73
6,8,2009,218,220,Low,Poa pratensis,NA,NA,NA,NA,23.1
6,8,2009,218,220,Low,Schizachyrium scoparium,NA,NA,NA,NA,43.03
6,8,2009,218,220,Low,Sorghastrum nutans,NA,NA,NA,NA,1.13
6,8,2009,218,220,Low,Stipa spartea,NA,NA,NA,NA,0.67
11,8,2009,223,223,Control,Bouteloua gracilis,NA,NA,NA,NA,0.1
11,8,2009,223,223,Control,Crepis tectorum,NA,NA,NA,NA,0.17
11,8,2009,223,223,Control,Erigeron canadensis,NA,NA,NA,NA,0.43
11,8,2009,223,223,Control,Koeleria cristata,NA,NA,NA,NA,6.03
11,8,2009,223,223,Control,Liatris aspera,NA,NA,NA,NA,40.77
11,8,2009,223,223,Control,,Miscellaneous litter,NA,NA,NA,61.07
11,8,2009,223,223,Control,Schizachyrium scoparium,NA,NA,NA,NA,1.7
6,8,2009,218,223,Control,Solidago rigida,NA,NA,NA,NA,0.23
6,8,2009,218,223,High,Bouteloua gracilis,NA,NA,NA,NA,7.2
6,8,2009,218,223,High,Koeleria cristata,NA,NA,NA,NA,12.28
6,8,2009,218,223,High,Liatris aspera,NA,NA,NA,NA,23.21
6,8,2009,218,223,High,,Miscellaneous litter,NA,NA,NA,67.43
6,8,2009,218,223,High,,Mosses & lichens,NA,NA,NA,13.67
6,8,2009,218,223,High,Petalostemum purpureum,NA,NA,NA,NA,0.2
6,8,2009,218,223,High,Poa pratensis,NA,NA,NA,NA,2
6,8,2009,218,223,High,Schizachyrium scoparium,NA,NA,NA,NA,7.43
6,8,2009,218,223,High,Stipa spartea,NA,NA,NA,NA,0.03
6,8,2009,218,223,Low,Aristida basiramea,NA,NA,NA,NA,0.03
6,8,2009,218,223,Low,Cyperus sp.,NA,NA,NA,NA,0.3
6,8,2009,218,223,Low,Koeleria cristata,NA,NA,NA,NA,14.59
6,8,2009,218,223,Low,Liatris aspera,NA,NA,NA,NA,92.59
6,8,2009,218,223,Low,,Miscellaneous litter,NA,NA,NA,50.5
6,8,2009,218,223,Low,Panicum virgatum,NA,NA,NA,NA,7.47
6,8,2009,218,223,Low,Poa pratensis,NA,NA,NA,NA,1.27
6,8,2009,218,223,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.47
11,8,2009,223,229,Control,Andropogon gerardi,NA,NA,NA,NA,0.33
11,8,2009,223,229,Control,Crepis tectorum,NA,NA,NA,NA,0.03
11,8,2009,223,229,Control,Koeleria cristata,NA,NA,NA,NA,1.07
11,8,2009,223,229,Control,Lepidium densiflorum,NA,NA,NA,NA,0.1
11,8,2009,223,229,Control,,Miscellaneous litter,NA,NA,NA,1.5
11,8,2009,223,229,Control,Petalostemum purpureum,NA,NA,NA,NA,49.67
11,8,2009,223,229,Control,Poa pratensis,NA,NA,NA,NA,0.17
11,8,2009,223,229,Control,Schizachyrium scoparium,NA,NA,NA,NA,45.1
6,8,2009,218,229,High,Andropogon gerardi,NA,NA,NA,NA,7.47
6,8,2009,218,229,High,Bouteloua gracilis,NA,NA,NA,NA,4.13
6,8,2009,218,229,High,Koeleria cristata,NA,NA,NA,NA,2.1
6,8,2009,218,229,High,Linaria vulgaris,NA,NA,NA,NA,0.07
6,8,2009,218,229,High,,Miscellaneous litter,NA,NA,NA,4.9
6,8,2009,218,229,High,Petalostemum purpureum,NA,NA,NA,NA,46.5
6,8,2009,218,229,High,Poa pratensis,NA,NA,NA,NA,0.4
6,8,2009,218,229,High,Schizachyrium scoparium,NA,NA,NA,NA,68.03
6,8,2009,218,229,Low,Andropogon gerardi,NA,NA,NA,NA,1.97
6,8,2009,218,229,Low,Bouteloua gracilis,NA,NA,NA,NA,5.63
6,8,2009,218,229,Low,Erigeron canadensis,NA,NA,NA,NA,0.13
6,8,2009,218,229,Low,Koeleria cristata,NA,NA,NA,NA,1.33
6,8,2009,218,229,Low,Lepidium densiflorum,NA,NA,NA,NA,0
6,8,2009,218,229,Low,,Miscellaneous litter,NA,NA,NA,14.33
6,8,2009,218,229,Low,Petalostemum purpureum,NA,NA,NA,NA,107.87
6,8,2009,218,229,Low,Poa pratensis,NA,NA,NA,NA,0.43
6,8,2009,218,229,Low,Schizachyrium scoparium,NA,NA,NA,NA,37.9
6,8,2009,218,229,Low,Sporobolus cryptandrus,NA,NA,NA,NA,1
6,8,2009,218,230,Control,Aristida basiramea,NA,NA,NA,NA,0.43
6,8,2009,218,230,Control,Bouteloua curtipendula,NA,NA,NA,NA,0.73
6,8,2009,218,230,Control,Cyperus sp.,NA,NA,NA,NA,0.03
6,8,2009,218,230,Control,Cyperus sp.,NA,NA,NA,NA,0.03
6,8,2009,218,230,Control,Erigeron canadensis,NA,NA,NA,NA,0.57
6,8,2009,218,230,Control,Koeleria cristata,NA,NA,NA,NA,0.63
6,8,2009,218,230,Control,Lepidium densiflorum,NA,NA,NA,NA,0.03
6,8,2009,218,230,Control,Lupinus perennis,NA,NA,NA,NA,0.2
6,8,2009,218,230,Control,,Miscellaneous litter,NA,NA,NA,1.3
6,8,2009,218,230,Control,Panicum virgatum,NA,NA,NA,NA,58.29
6,8,2009,218,230,Control,Poa pratensis,NA,NA,NA,NA,0.87
6,8,2009,218,230,Control,Rumex acetosella,NA,NA,NA,NA,1.47
6,8,2009,218,230,Control,Schizachyrium scoparium,NA,NA,NA,NA,0.07
6,8,2009,218,230,Control,Solidago rigida,NA,NA,NA,NA,0.2
6,8,2009,218,230,Control,Sorghastrum nutans,NA,NA,NA,NA,11.07
6,8,2009,218,230,Control,Sporobolus cryptandrus,NA,NA,NA,NA,3.1
6,8,2009,218,230,High,Agrostis scabra,NA,NA,NA,NA,0.27
6,8,2009,218,230,High,Andropogon gerardi,NA,NA,NA,NA,5.73
6,8,2009,218,230,High,Bouteloua curtipendula,NA,NA,NA,NA,0.93
6,8,2009,218,230,High,Crepis tectorum,NA,NA,NA,NA,0.23
6,8,2009,218,230,High,Erigeron canadensis,NA,NA,NA,NA,0.02
6,8,2009,218,230,High,,Miscellaneous litter,NA,NA,NA,2.6
6,8,2009,218,230,High,Panicum virgatum,NA,NA,NA,NA,91.88
